data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia, sabrina;Secondi;bocconcini di tacchino agli aromi;19;4;21,05;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;sabrina, elisabetta;Contorni;carote all'olio;6;3;50;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;sabrina, elisabetta;Form. grat.;F- parmigiano reggiano grattugiato;6;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;sabrina, elisabetta;Forneria;F- pane fette;6;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;sabrina, elisabetta;Frutta;Frutta;6;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;sabrina, elisabetta;Primi;Caserecce al pomodoro e basilico;6;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ D;sabrina, elisabetta;Secondi;bocconcini di tacchino agli aromi;6;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria, Antonella;Contorni;carote all'olio;19;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria, Antonella;Form. grat.;F- parmigiano reggiano grattugiato;19;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria, Antonella;Forneria;F- pane fette;19;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria, Antonella;Frutta;Frutta;19;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria, Antonella;Primi;Caserecce al pomodoro e basilico;19;3;15,79;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ E;daria, Antonella;Secondi;bocconcini di tacchino agli aromi;19;5;26,32;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2A;M;Contorni;carote all'olio;22;11;50;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2A;M;Form. grat.;F- parmigiano reggiano grattugiato;22;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2A;M;Forneria;F- pane fette;22;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2A;M;Frutta;Frutta;22;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2A;M;Primi;Caserecce al pomodoro e basilico;22;2;9,09;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2A;M;Secondi;bocconcini di tacchino agli aromi;22;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2B;M;Contorni;carote all'olio;22;10;45,45;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2B;M;Form. grat.;F- parmigiano reggiano grattugiato;22;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2B;M;Forneria;F- pane fette;22;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2B;M;Frutta;Frutta;22;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2B;M;Primi;Caserecce al pomodoro e basilico;22;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2B;M;Secondi;bocconcini di tacchino agli aromi;22;8;36,36;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2C;C;Contorni;carote all'olio;23;5;21,74;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2C;C;Form. grat.;F- parmigiano reggiano grattugiato;23;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2C;C;Forneria;F- pane fette;23;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2C;C;Frutta;Frutta;23;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2C;C;Primi;Caserecce al pomodoro e basilico;23;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;2C;C;Secondi;bocconcini di tacchino agli aromi;23;7;30,43;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3A;D;Contorni;carote all'olio;17;5;29,41;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3A;D;Form. grat.;F- parmigiano reggiano grattugiato;17;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3A;D;Forneria;F- pane fette;17;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3A;D;Frutta;Frutta;17;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3A;D;Primi;Caserecce al pomodoro e basilico;17;3;17,65;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3A;D;Secondi;bocconcini di tacchino agli aromi;17;2;11,76;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3B;C;Contorni;carote all'olio;21;4;19,05;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3B;C;Form. grat.;F- parmigiano reggiano grattugiato;21;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3B;C;Forneria;F- pane fette;21;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3B;C;Frutta;Frutta;21;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3B;C;Primi;Caserecce al pomodoro e basilico;21;2;9,52;1
