data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;2C;verso;Form. grat.;F- parmigiano reggiano grattugiato;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;2C;verso;Forneria;F- pane fette;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;2C;verso;Frutta;Frutta;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;2C;verso;Primi;casarecce al pesto di cavolo nero;24;10;41;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;2C;verso;Secondi;frittata;24;10;41;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;3A;pugliese;Contorni;insalata mista;25;21;84;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;3A;pugliese;Form. grat.;F- parmigiano reggiano grattugiato;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;3A;pugliese;Forneria;F- pane fette;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;3A;pugliese;Frutta;Frutta;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;3A;pugliese;Primi;casarecce al pesto di cavolo nero;25;5;20;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 1;3A;pugliese;Secondi;frittata;25;9;36;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;1A;stancato;Contorni;insalata mista;25;20;80;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;1A;stancato;Form. grat.;F- parmigiano reggiano grattugiato;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;1A;stancato;Forneria;F- pane fette;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;1A;stancato;Frutta;Frutta;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;1A;stancato;Primi;casarecce al pesto di cavolo nero;25;25;100;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;1A;stancato;Secondi;frittata;25;12;48;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4A;amadori;Contorni;insalata mista;23;1;4;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4A;amadori;Form. grat.;F- parmigiano reggiano grattugiato;23;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4A;amadori;Frutta;Frutta;23;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4A;amadori;Primi;casarecce al pesto di cavolo nero;23;10;43;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4A;amadori;Secondi;frittata;23;5;21;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4B;rossi;Contorni;insalata mista;24;20;83;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4B;rossi;Form. grat.;F- parmigiano reggiano grattugiato;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4B;rossi;Forneria;F- pane fette;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4B;rossi;Frutta;Frutta;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4B;rossi;Primi;casarecce al pesto di cavolo nero;24;7;29;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4B;rossi;Secondi;frittata;24;12;50;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4C;somigli;Contorni;insalata mista;24;20;83;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4C;somigli;Form. grat.;F- parmigiano reggiano grattugiato;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4C;somigli;Forneria;F- pane fette;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4C;somigli;Frutta;Frutta;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4C;somigli;Primi;casarecce al pesto di cavolo nero;24;5;20;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;4C;somigli;Secondi;frittata;24;8;33;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5A;diletta;Contorni;insalata mista;26;20;76;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5A;diletta;Form. grat.;F- parmigiano reggiano grattugiato;26;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5A;diletta;Forneria;F- pane fette;26;0;0;1
