"data";"ragionesociale";"descrdestinazione";"descrclasse";"insegnante";"descrgruppo";"descrpiatto";"presenze";"qtaavanzata";"percavanzata";"tipo"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4A";"toshes";"Salsa";"maionese";"26";"8";"30,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4A";"toshes";"Secondi";"merluzzo olio e limone";"26";"8";"30,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4B";"bini";"Contorni";"carote al prezzemolo";"26";"18";"69,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4B";"bini";"Form. grat.";"F- parmigiano reggiano grattugiato";"26";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4B";"bini";"Forneria";"F- pane fette";"26";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4B";"bini";"Frutta";"Frutta";"26";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4B";"bini";"Primi";"Fusilli integrali al pomodoro";"26";"5";"19,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4B";"bini";"Salsa";"maionese";"26";"6";"23,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4B";"bini";"Secondi";"merluzzo olio e limone";"26";"6";"23,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5A";"zagordo";"Contorni";"carote al prezzemolo";"26";"15";"57,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5A";"zagordo";"Form. grat.";"F- parmigiano reggiano grattugiato";"26";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5A";"zagordo";"Forneria";"F- pane fette";"26";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5A";"zagordo";"Frutta";"Frutta";"26";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5A";"zagordo";"Primi";"Fusilli integrali al pomodoro";"26";"6";"23,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5A";"zagordo";"Salsa";"maionese";"26";"7";"26,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5A";"zagordo";"Secondi";"merluzzo olio e limone";"26";"7";"26,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5B";"bini";"Contorni";"carote al prezzemolo";"23";"12";"52,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5B";"bini";"Form. grat.";"F- parmigiano reggiano grattugiato";"23";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5B";"bini";"Forneria";"F- pane fette";"23";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5B";"bini";"Frutta";"Frutta";"23";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5B";"bini";"Primi";"Fusilli integrali al pomodoro";"23";"5";"21,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5B";"bini";"Salsa";"maionese";"23";"6";"26,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"5B";"bini";"Secondi";"merluzzo olio e limone";"23";"6";"26,00";"1"
